GEOID,county_state,Diocese,Diocese_Detail,Province
27041,"Douglas County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
27159,"Wadena County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
27111,"Otter Tail County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
27051,"Grant County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
27167,"Wilkin County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
27149,"Stevens County, Minnesota",St. Cloud,St. Cloud,St. Paul and Minneapolis
29183,"St. Charles County, Missouri",St. Louis,St. Louis,St. Louis
29113,"Lincoln County, Missouri",St. Louis,St. Louis,St. Louis
29071,"Franklin County, Missouri",St. Louis,St. Louis,St. Louis
29510,"St. Louis city, Missouri",St. Louis,St. Louis,St. Louis
29099,"Jefferson County, Missouri",St. Louis,St. Louis,St. Louis
29221,"Washington County, Missouri",St. Louis,St. Louis,St. Louis
29219,"Warren County, Missouri",St. Louis,St. Louis,St. Louis
29157,"Perry County, Missouri",St. Louis,St. Louis,St. Louis
29187,"St. Francois County, Missouri",St. Louis,St. Louis,St. Louis
29186,"Ste. Genevieve County, Missouri",St. Louis,St. Louis,St. Louis
29189,"St. Louis County, Missouri",St. Louis,St. Louis,St. Louis
27037,"Dakota County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27049,"Goodhue County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27025,"Chisago County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27139,"Scott County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27079,"Le Sueur County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27053,"Hennepin County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27019,"Carver County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27163,"Washington County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27003,"Anoka County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27123,"Ramsey County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27171,"Wright County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
27131,"Rice County, Minnesota",St. Paul and Minneapolis,St. Paul and Minneapolis,St. Paul and Minneapolis
12017,"Citrus County, Florida",St. Petersburg,St. Petersburg,Miami
12057,"Hillsborough County, Florida",St. Petersburg,St. Petersburg,Miami
12101,"Pasco County, Florida",St. Petersburg,St. Petersburg,Miami
12103,"Pinellas County, Florida",St. Petersburg,St. Petersburg,Miami
12053,"Hernando County, Florida",St. Petersburg,St. Petersburg,Miami
78030,"St. Thomas Island, Virgin Islands",St. Thomas,St. Thomas,Washington
78020,"St. John Island, Virgin Islands",St. Thomas,St. Thomas,Washington
78010,"St. Croix Island, Virgin Islands",St. Thomas,St. Thomas,Washington
39019,"Carroll County, Ohio",Steubenville,Steubenville,Cincinnati
39087,"Lawrence County, Ohio",Steubenville,Steubenville,Cincinnati
39111,"Monroe County, Ohio",Steubenville,Steubenville,Cincinnati
39105,"Meigs County, Ohio",Steubenville,Steubenville,Cincinnati
39167,"Washington County, Ohio",Steubenville,Steubenville,Cincinnati
39009,"Athens County, Ohio",Steubenville,Steubenville,Cincinnati
39013,"Belmont County, Ohio",Steubenville,Steubenville,Cincinnati
39121,"Noble County, Ohio",Steubenville,Steubenville,Cincinnati
39081,"Jefferson County, Ohio",Steubenville,Steubenville,Cincinnati
39115,"Morgan County, Ohio",Steubenville,Steubenville,Cincinnati
39059,"Guernsey County, Ohio",Steubenville,Steubenville,Cincinnati
39067,"Harrison County, Ohio",Steubenville,Steubenville,Cincinnati
39053,"Gallia County, Ohio",Steubenville,Steubenville,Cincinnati
06109,"Tuolumne County, California",Stockton,Stockton,San Francisco
06077,"San Joaquin County, California",Stockton,Stockton,San Francisco
06051,"Mono County, California",Stockton,Stockton,San Francisco
06003,"Alpine County, California",Stockton,Stockton,San Francisco
06009,"Calaveras County, California",Stockton,Stockton,San Francisco
06099,"Stanislaus County, California",Stockton,Stockton,San Francisco
55085,"Oneida County, Wisconsin",Superior,Superior,Milwaukee
55013,"Burnett County, Wisconsin",Superior,Superior,Milwaukee
55003,"Ashland County, Wisconsin",Superior,Superior,Milwaukee
55119,"Taylor County, Wisconsin",Superior,Superior,Milwaukee
55069,"Lincoln County, Wisconsin",Superior,Superior,Milwaukee
55129,"Washburn County, Wisconsin",Superior,Superior,Milwaukee
55107,"Rusk County, Wisconsin",Superior,Superior,Milwaukee
55109,"St. Croix County, Wisconsin",Superior,Superior,Milwaukee
55031,"Douglas County, Wisconsin",Superior,Superior,Milwaukee
55095,"Polk County, Wisconsin",Superior,Superior,Milwaukee
55099,"Price County, Wisconsin",Superior,Superior,Milwaukee
55007,"Bayfield County, Wisconsin",Superior,Superior,Milwaukee
55113,"Sawyer County, Wisconsin",Superior,Superior,Milwaukee
55051,"Iron County, Wisconsin",Superior,Superior,Milwaukee
55005,"Barron County, Wisconsin",Superior,Superior,Milwaukee
55125,"Vilas County, Wisconsin",Superior,Superior,Milwaukee
36017,"Chenango County, New York",Syracuse,Syracuse,New York
36065,"Oneida County, New York",Syracuse,Syracuse,New York
36067,"Onondaga County, New York",Syracuse,Syracuse,New York
36075,"Oswego County, New York",Syracuse,Syracuse,New York
36023,"Cortland County, New York",Syracuse,Syracuse,New York
36007,"Broome County, New York",Syracuse,Syracuse,New York
36053,"Madison County, New York",Syracuse,Syracuse,New York
39175,"Wyandot County, Ohio",Toledo,Toledo,Cincinnati
39003,"Allen County, Ohio",Toledo,Toledo,Cincinnati
39143,"Sandusky County, Ohio",Toledo,Toledo,Cincinnati
39123,"Ottawa County, Ohio",Toledo,Toledo,Cincinnati
39063,"Hancock County, Ohio",Toledo,Toledo,Cincinnati
39039,"Defiance County, Ohio",Toledo,Toledo,Cincinnati
39043,"Erie County, Ohio",Toledo,Toledo,Cincinnati
39095,"Lucas County, Ohio",Toledo,Toledo,Cincinnati
39147,"Seneca County, Ohio",Toledo,Toledo,Cincinnati
39139,"Richland County, Ohio",Toledo,Toledo,Cincinnati
39033,"Crawford County, Ohio",Toledo,Toledo,Cincinnati
39171,"Williams County, Ohio",Toledo,Toledo,Cincinnati
39173,"Wood County, Ohio",Toledo,Toledo,Cincinnati
39077,"Huron County, Ohio",Toledo,Toledo,Cincinnati
39125,"Paulding County, Ohio",Toledo,Toledo,Cincinnati
39137,"Putnam County, Ohio",Toledo,Toledo,Cincinnati
39069,"Henry County, Ohio",Toledo,Toledo,Cincinnati
39161,"Van Wert County, Ohio",Toledo,Toledo,Cincinnati
39051,"Fulton County, Ohio",Toledo,Toledo,Cincinnati
34005,"Burlington County, New Jersey",Trenton,Trenton,Newark
34029,"Ocean County, New Jersey",Trenton,Trenton,Newark
34025,"Monmouth County, New Jersey",Trenton,Trenton,Newark
34021,"Mercer County, New Jersey",Trenton,Trenton,Newark
04003,"Cochise County, Arizona",Tucson,Tucson,Santa Fe
04019,"Pima County, Arizona",Tucson,Tucson,Santa Fe
04021,"Pinal County, Arizona",Tucson,"Phoenix, Tucson",Santa Fe
04012,"La Paz County, Arizona",Tucson,Tucson,Santa Fe
04011,"Greenlee County, Arizona",Tucson,Tucson,Santa Fe
04007,"Gila County, Arizona",Tucson,Tucson,Santa Fe
04009,"Graham County, Arizona",Tucson,Tucson,Santa Fe
04027,"Yuma County, Arizona",Tucson,Tucson,Santa Fe
04023,"Santa Cruz County, Arizona",Tucson,Tucson,Santa Fe
40113,"Osage County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40131,"Rogers County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40107,"Okfuskee County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40145,"Wagoner County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40115,"Ottawa County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40091,"McIntosh County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40023,"Choctaw County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40127,"Pushmataha County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40041,"Delaware County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40121,"Pittsburg County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40101,"Muskogee County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40143,"Tulsa County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40063,"Hughes County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40117,"Pawnee County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40001,"Adair County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40119,"Payne County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40037,"Creek County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40105,"Nowata County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40135,"Sequoyah County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40079,"Le Flore County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40111,"Okmulgee County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40029,"Coal County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40147,"Washington County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40013,"Bryan County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40035,"Craig County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40077,"Latimer County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40089,"McCurtain County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40005,"Atoka County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40021,"Cherokee County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40097,"Mayes County, Oklahoma",Tulsa,Tulsa,Oklahoma City
40061,"Haskell County, Oklahoma",Tulsa,Tulsa,Oklahoma City
48365,"Panola County, Texas",Tyler,Tyler,Galveston-Houston
48459,"Upshur County, Texas",Tyler,Tyler,Galveston-Houston
48455,"Trinity County, Texas",Tyler,Tyler,Galveston-Houston
48277,"Lamar County, Texas",Tyler,Tyler,Galveston-Houston
48001,"Anderson County, Texas",Tyler,Tyler,Galveston-Houston
48315,"Marion County, Texas",Tyler,Tyler,Galveston-Houston
48159,"Franklin County, Texas",Tyler,Tyler,Galveston-Houston
48467,"Van Zandt County, Texas",Tyler,Tyler,Galveston-Houston
48161,"Freestone County, Texas",Tyler,Tyler,Galveston-Houston
48213,"Henderson County, Texas",Tyler,Tyler,Galveston-Houston
48063,"Camp County, Texas",Tyler,Tyler,Galveston-Houston
48119,"Delta County, Texas",Tyler,Tyler,Galveston-Houston
48183,"Gregg County, Texas",Tyler,Tyler,Galveston-Houston
48289,"Leon County, Texas",Tyler,Tyler,Galveston-Houston
48401,"Rusk County, Texas",Tyler,Tyler,Galveston-Houston
48387,"Red River County, Texas",Tyler,Tyler,Galveston-Houston
48403,"Sabine County, Texas",Tyler,Tyler,Galveston-Houston
48423,"Smith County, Texas",Tyler,Tyler,Galveston-Houston
48005,"Angelina County, Texas",Tyler,Tyler,Galveston-Houston
48343,"Morris County, Texas",Tyler,Tyler,Galveston-Houston
48037,"Bowie County, Texas",Tyler,Tyler,Galveston-Houston
48379,"Rains County, Texas",Tyler,Tyler,Galveston-Houston
48223,"Hopkins County, Texas",Tyler,Tyler,Galveston-Houston
48419,"Shelby County, Texas",Tyler,Tyler,Galveston-Houston
48347,"Nacogdoches County, Texas",Tyler,Tyler,Galveston-Houston
48073,"Cherokee County, Texas",Tyler,Tyler,Galveston-Houston
48225,"Houston County, Texas",Tyler,Tyler,Galveston-Houston
48449,"Titus County, Texas",Tyler,Tyler,Galveston-Houston
48203,"Harrison County, Texas",Tyler,Tyler,Galveston-Houston
48405,"San Augustine County, Texas",Tyler,Tyler,Galveston-Houston
48067,"Cass County, Texas",Tyler,Tyler,Galveston-Houston
48313,"Madison County, Texas",Tyler,Tyler,Galveston-Houston
48499,"Wood County, Texas",Tyler,Tyler,Galveston-Houston
12081,"Manatee County, Florida",Venice,Venice,Miami
12015,"Charlotte County, Florida",Venice,Venice,Miami
12115,"Sarasota County, Florida",Venice,Venice,Miami
12071,"Lee County, Florida",Venice,Venice,Miami
12055,"Highlands County, Florida",Venice,Venice,Miami
12027,"DeSoto County, Florida",Venice,Venice,Miami
12049,"Hardee County, Florida",Venice,Venice,Miami
12051,"Hendry County, Florida",Venice,Venice,Miami
12021,"Collier County, Florida",Venice,Venice,Miami
12043,"Glades County, Florida",Venice,Venice,Miami
48123,"DeWitt County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48321,"Matagorda County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48239,"Jackson County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48175,"Goliad County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48149,"Fayette County, Texas",Victoria in Texas,"Austin, Victoria",Galveston-Houston
48285,"Lavaca County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48089,"Colorado County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48481,"Wharton County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48469,"Victoria County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
48057,"Calhoun County, Texas",Victoria in Texas,Victoria in Texas,Galveston-Houston
11001,"District of Columbia, District of Columbia",Washington,Washington,Washington
24031,"Montgomery County, Maryland",Washington,Washington,Washington
24033,"Prince George's County, Maryland",Washington,Washington,Washington
24009,"Calvert County, Maryland",Washington,Washington,Washington
24037,"St. Mary's County, Maryland",Washington,Washington,Washington
24017,"Charles County, Maryland",Washington,Washington,Washington
54059,"Mingo County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54099,"Wayne County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54027,"Hampshire County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54071,"Pendleton County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54031,"Hardy County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54011,"Cabell County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54049,"Marion County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54083,"Randolph County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54077,"Preston County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54085,"Ritchie County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54025,"Greenbrier County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54037,"Jefferson County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54055,"Mercer County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54047,"McDowell County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54051,"Marshall County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54035,"Jackson County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54095,"Tyler County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54105,"Wirt County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54017,"Doddridge County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54041,"Lewis County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54063,"Monroe County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54023,"Grant County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54061,"Monongalia County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54057,"Mineral County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54109,"Wyoming County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54087,"Roane County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54007,"Braxton County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54003,"Berkeley County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54089,"Summers County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54097,"Upshur County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54039,"Kanawha County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54075,"Pocahontas County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54065,"Morgan County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54069,"Ohio County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54033,"Harrison County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54101,"Webster County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54079,"Putnam County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54043,"Lincoln County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54013,"Calhoun County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54009,"Brooke County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54021,"Gilmer County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54019,"Fayette County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54029,"Hancock County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54091,"Taylor County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54067,"Nicholas County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54001,"Barbour County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
54103,"Wetzel County, West Virginia",Wheeling-Charleston,Wheeling-Charleston,Baltimore
